tab	measurements
measurement	experiment	specimen	dir_csd	dir_dec	dir_inc	treat_ac_field	treat_dc_field	treat_dc_field_phi	treat_dc_field_theta	treat_step_num	treat_temp	citations	instrument_codes	method_codes	quality	sequence	standard	meas_n_orient	meas_temp	analysts	description	software_packages	magn_moment	magn_x_sigma	magn_y_sigma	magn_z_sigma	sample	site	location
FC1-1a_LP-DIR-AF-11	FC1-1a_LP-DIR-AF	FC1-1a	0.4	120.3	57.2	0.01	0	0	0	10	273	This study	hargrave 2019-10-31 11:43:02	LT-AF-Z:LP-DIR-AF	g	11	u	4	273			pmagpy-4.2.31	5.2e-06	3.23e-08	2.28e-08	1.14e-08	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-12	FC1-1a_LP-DIR-AF	FC1-1a	0.4	121.5	58	0.012	0	0	0	11	273	This study	hargrave 2019-10-31 11:44:22	LT-AF-Z:LP-DIR-AF	g	12	u	4	273			pmagpy-4.2.31	4.4e-06	2.8199999999999998e-08	1.91e-08	9.72e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-13	FC1-1a_LP-DIR-AF	FC1-1a	0.4	123.0	58.8	0.014	0	0	0	12	273	This study	hargrave 2019-10-31 11:45:42	LT-AF-Z:LP-DIR-AF	g	13	u	4	273			pmagpy-4.2.31	3.7000000000000006e-06	2.44e-08	1.59e-08	7.490000000000001e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-14	FC1-1a_LP-DIR-AF	FC1-1a	0.4	122.8	60.5	0.016	0	0	0	13	273	This study	hargrave 2019-10-31 11:47:02	LT-AF-Z:LP-DIR-AF	g	14	u	4	273			pmagpy-4.2.31	3.14e-06	2e-08	1.25e-08	5.689999999999999e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-15	FC1-1a_LP-DIR-AF	FC1-1a	0.4	124.0	61.7	0.018	0	0	0	14	273	This study	hargrave 2019-10-31 11:48:22	LT-AF-Z:LP-DIR-AF	g	15	u	4	273			pmagpy-4.2.31	2.69e-06	1.8e-08	1.08e-08	4.3700000000000004e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-16	FC1-1a_LP-DIR-AF	FC1-1a	0.4	124.2	64.5	0.02	0	0	0	15	273	This study	hargrave 2019-10-31 11:49:42	LT-AF-Z:LP-DIR-AF	g	16	u	4	273			pmagpy-4.2.31	2.31e-06	1.53e-08	8.9e-09	3.24e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-17	FC1-1a_LP-DIR-AF	FC1-1a	0.4	123.7	64.8	0.022	0	0	0	16	273	This study	hargrave 2019-10-31 11:51:02	LT-AF-Z:LP-DIR-AF	g	17	u	4	273			pmagpy-4.2.31	2.04e-06	1.3e-08	7.21e-09	2.6800000000000003e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-18	FC1-1a_LP-DIR-AF	FC1-1a	0.4	121.0	66.7	0.024	0	0	0	17	273	This study	hargrave 2019-10-31 11:52:22	LT-AF-Z:LP-DIR-AF	g	18	u	4	273			pmagpy-4.2.31	1.83e-06	1.1699999999999999e-08	6.77e-09	2.41e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-19	FC1-1a_LP-DIR-AF	FC1-1a	0.4	120.7	67.7	0.026	0	0	0	18	273	This study	hargrave 2019-10-31 11:53:43	LT-AF-Z:LP-DIR-AF	g	19	u	4	273			pmagpy-4.2.31	1.63e-06	9.72e-09	5.7e-09	2.26e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-20	FC1-1a_LP-DIR-AF	FC1-1a	0.4	117.5	68.2	0.028	0	0	0	19	273	This study	hargrave 2019-10-31 11:55:03	LT-AF-Z:LP-DIR-AF	g	20	u	4	273			pmagpy-4.2.31	1.51e-06	9.09e-09	5.7e-09	1.6699999999999998e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-21	FC1-1a_LP-DIR-AF	FC1-1a	0.4	119.8	68.1	0.03	0	0	0	20	273	This study	hargrave 2019-10-31 11:56:24	LT-AF-Z:LP-DIR-AF	g	21	u	4	273			pmagpy-4.2.31	1.38e-06	7.9e-09	5.05e-09	1.5299999999999999e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-22	FC1-1a_LP-DIR-AF	FC1-1a	0.4	119.7	71.7	0.032	0	0	0	21	273	This study	hargrave 2019-10-31 11:57:44	LT-AF-Z:LP-DIR-AF	g	22	u	4	273			pmagpy-4.2.31	1.32e-06	7.859999999999999e-09	5.18e-09	1.9100000000000002e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-23	FC1-1a_LP-DIR-AF	FC1-1a	0.4	116.0	69.9	0.034	0	0	0	22	273	This study	hargrave 2019-10-31 11:59:04	LT-AF-Z:LP-DIR-AF	g	23	u	4	273			pmagpy-4.2.31	1.21e-06	7.03e-09	5.34e-09	9.9e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-24	FC1-1a_LP-DIR-AF	FC1-1a	0.4	113.7	70.7	0.036	0	0	0	23	273	This study	hargrave 2019-10-31 12:00:24	LT-AF-Z:LP-DIR-AF	g	24	u	4	273			pmagpy-4.2.31	1.21e-06	7.090000000000002e-09	6.19e-09	1.1e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-25	FC1-1a_LP-DIR-AF	FC1-1a	0.4	111.9	72.3	0.038	0	0	0	24	273	This study	hargrave 2019-10-31 12:01:44	LT-AF-Z:LP-DIR-AF	g	25	u	4	273			pmagpy-4.2.31	1.14e-06	6.3e-09	5.74e-09	9.66e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-26	FC1-1a_LP-DIR-AF	FC1-1a	0.5	112.6	71.8	0.04	0	0	0	25	273	This study	hargrave 2019-10-31 12:03:04	LT-AF-Z:LP-DIR-AF	g	26	u	4	273			pmagpy-4.2.31	1.12e-06	7.1499999999999995e-09	6.16e-09	1.15e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-27	FC1-1a_LP-DIR-AF	FC1-1a	0.5	117.2	71.7	0.042	0	0	0	26	273	This study	hargrave 2019-10-31 12:04:24	LT-AF-Z:LP-DIR-AF	g	27	u	4	273			pmagpy-4.2.31	1.05e-06	6.55e-09	6.409999999999999e-09	9.97e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-28	FC1-1a_LP-DIR-AF	FC1-1a	0.5	110.2	71.6	0.044	0	0	0	27	273	This study	hargrave 2019-10-31 12:05:43	LT-AF-Z:LP-DIR-AF	g	28	u	4	273			pmagpy-4.2.31	1.02e-06	6.07e-09	6.0199999999999995e-09	8.64e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-29	FC1-1a_LP-DIR-AF	FC1-1a	0.5	103.9	70.9	0.046	0	0	0	28	273	This study	hargrave 2019-10-31 12:07:03	LT-AF-Z:LP-DIR-AF	g	29	u	4	273			pmagpy-4.2.31	9.99e-07	5.84e-09	6.53e-09	7.88e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-30	FC1-1a_LP-DIR-AF	FC1-1a	0.5	103.8	71.2	0.048	0	0	0	29	273	This study	hargrave 2019-10-31 12:08:23	LT-AF-Z:LP-DIR-AF	g	30	u	4	273			pmagpy-4.2.31	9.359999999999999e-07	4.7499999999999995e-09	6.18e-09	8.59e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-31	FC1-1a_LP-DIR-AF	FC1-1a	0.5	111.9	73.7	0.05	0	0	0	30	273	This study	hargrave 2019-10-31 12:09:43	LT-AF-Z:LP-DIR-AF	g	31	u	4	273			pmagpy-4.2.31	9.340000000000001e-07	6.36e-09	6.54e-09	9.89e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-32	FC1-1a_LP-DIR-AF	FC1-1a	0.5	98.9	69.7	0.054	0	0	0	31	273	This study	hargrave 2019-10-31 12:11:03	LT-AF-Z:LP-DIR-AF	g	32	u	4	273			pmagpy-4.2.31	8.790000000000002e-07	5.51e-09	6.629999999999999e-09	8.76e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-33	FC1-1a_LP-DIR-AF	FC1-1a	0.5	96.4	70.6	0.058	0	0	0	32	273	This study	hargrave 2019-10-31 12:12:23	LT-AF-Z:LP-DIR-AF	g	33	u	4	273			pmagpy-4.2.31	8.35e-07	4.42e-09	6.08e-09	9.68e-10	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-34	FC1-1a_LP-DIR-AF	FC1-1a	0.6	102.9	71.9	0.062	0	0	0	33	273	This study	hargrave 2019-10-31 12:13:43	LT-AF-Z:LP-DIR-AF	g	34	u	4	273			pmagpy-4.2.31	7.68e-07	4.33e-09	6.409999999999999e-09	1.02e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-35	FC1-1a_LP-DIR-AF	FC1-1a	0.5	94.0	70.1	0.066	0	0	0	34	273	This study	hargrave 2019-10-31 12:15:02	LT-AF-Z:LP-DIR-AF	g	35	u	4	273			pmagpy-4.2.31	7.1e-07	3.12e-09	6.18e-09	1.09e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-36	FC1-1a_LP-DIR-AF	FC1-1a	0.5	97.6	74.2	0.07	0	0	0	35	273	This study	hargrave 2019-10-31 12:16:22	LT-AF-Z:LP-DIR-AF	g	36	u	4	273			pmagpy-4.2.31	6.85e-07	3.71e-09	5.45e-09	1.06e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-37	FC1-1a_LP-DIR-AF	FC1-1a	0.6	89.6	71.9	0.074	0	0	0	36	273	This study	hargrave 2019-10-31 12:17:42	LT-AF-Z:LP-DIR-AF	g	37	u	4	273			pmagpy-4.2.31	6.35e-07	3.2799999999999994e-09	5.5000000000000004e-09	1.21e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-38	FC1-1a_LP-DIR-AF	FC1-1a	0.5	87.6	73.4	0.078	0	0	0	37	273	This study	hargrave 2019-10-31 12:19:02	LT-AF-Z:LP-DIR-AF	g	38	u	4	273			pmagpy-4.2.31	6.33e-07	3.4799999999999996e-09	5.16e-09	1.18e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-39	FC1-1a_LP-DIR-AF	FC1-1a	0.6	81.1	71.8	0.082	0	0	0	38	273	This study	hargrave 2019-10-31 12:20:21	LT-AF-Z:LP-DIR-AF	g	39	u	4	273			pmagpy-4.2.31	5.5e-07	2.45e-09	4.93e-09	1.31e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-40	FC1-1a_LP-DIR-AF	FC1-1a	0.6	79.7	68.2	0.086	0	0	0	39	273	This study	hargrave 2019-10-31 12:21:41	LT-AF-Z:LP-DIR-AF	g	40	u	4	273			pmagpy-4.2.31	5.75e-07	2.2899999999999997e-09	5.6399999999999995e-09	1.4000000000000001e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-41	FC1-1a_LP-DIR-AF	FC1-1a	0.6	68.3	68.5	0.09	0	0	0	40	273	This study	hargrave 2019-10-31 12:23:02	LT-AF-Z:LP-DIR-AF	g	41	u	4	273			pmagpy-4.2.31	4.6700000000000004e-07	1.24e-09	4.99e-09	1.51e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-42	FC1-1a_LP-DIR-AF	FC1-1a	0.7	65.8	74.1	0.095	0	0	0	41	273	This study	hargrave 2019-10-31 12:24:22	LT-AF-Z:LP-DIR-AF	g	42	u	4	273			pmagpy-4.2.31	4.51e-07	2.0100000000000003e-09	5e-09	1.56e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-43	FC1-1a_LP-DIR-AF	FC1-1a	0.7	71.0	70.2	0.1	0	0	0	42	273	This study	hargrave 2019-10-31 12:25:42	LT-AF-Z:LP-DIR-AF	g	43	u	4	273			pmagpy-4.2.31	4.11e-07	1.4099999999999999e-09	5.25e-09	1.4300000000000002e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-44	FC1-1a_LP-DIR-AF	FC1-1a	0.8	55.2	68.3	0.105	0	0	0	43	273	This study	hargrave 2019-10-31 12:27:03	LT-AF-Z:LP-DIR-AF	g	44	u	4	273			pmagpy-4.2.31	4.1e-07	8.859999999999998e-10	5.820000000000001e-09	1.3900000000000002e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-45	FC1-1a_LP-DIR-AF	FC1-1a	1	54.3	71.1	0.11	0	0	0	44	273	This study	hargrave 2019-10-31 12:28:23	LT-AF-Z:LP-DIR-AF	g	45	u	4	273			pmagpy-4.2.31	3.44e-07	1.94e-09	5.57e-09	1.3e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-46	FC1-1a_LP-DIR-AF	FC1-1a	0.9	21.5	65.4	0.115	0	0	0	45	273	This study	hargrave 2019-10-31 12:29:44	LT-AF-Z:LP-DIR-AF	g	46	u	4	273			pmagpy-4.2.31	3.33e-07	1.26e-09	5.34e-09	1.51e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-47	FC1-1a_LP-DIR-AF	FC1-1a	0.9	47.9	65.5	0.12	0	0	0	46	273	This study	hargrave 2019-10-31 12:31:05	LT-AF-Z:LP-DIR-AF	g	47	u	4	273			pmagpy-4.2.31	3.32e-07	1.3400000000000001e-09	4.84e-09	1.49e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-48	FC1-1a_LP-DIR-AF	FC1-1a	1.1	28.6	62.8	0.125	0	0	0	47	273	This study	hargrave 2019-10-31 12:32:27	LT-AF-Z:LP-DIR-AF	g	48	u	4	273			pmagpy-4.2.31	3.01e-07	1.06e-09	5.8099999999999996e-09	1.4400000000000002e-09	FC1-1	FC1	North
FC1-1a_LP-DIR-AF-49	FC1-1a_LP-DIR-AF	FC1-1a	1.2	24.5	53.3	0.13	0	0	0	48	273	This study	hargrave 2019-10-31 12:33:51	LT-AF-Z:LP-DIR-AF	g	49	u	4	273			pmagpy-4.2.31	2.84e-07	1.09e-09	6e-09	1.3900000000000002e-09	FC1-1	FC1	North
FC1-2a_LP-DIR-AF-50	FC1-2a_LP-DIR-AF	FC1-2a	0.4	120.4	71.9	0	0	0	0	0	273	This study	hargrave 2019-10-31 12:35:19	LT-NO:LP-DIR-AF	g	50	u	4	273			pmagpy-4.2.31	6.66e-06	3.56e-08	2.57e-08	1.85e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-51	FC1-2a_LP-DIR-AF	FC1-2a	0.4	114.0	73.1	0.001	0	0	0	1	273	This study	hargrave 2019-10-31 12:36:38	LT-AF-Z:LP-DIR-AF	g	51	u	4	273			pmagpy-4.2.31	6.59e-06	3.19e-08	2.63e-08	1.88e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-52	FC1-2a_LP-DIR-AF	FC1-2a	0.4	93.9	75.5	0.002	0	0	0	2	273	This study	hargrave 2019-10-31 12:37:58	LT-AF-Z:LP-DIR-AF	g	52	u	4	273			pmagpy-4.2.31	6.67e-06	3.46e-08	2.89e-08	2.75e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-53	FC1-2a_LP-DIR-AF	FC1-2a	0.4	75.6	76.2	0.003	0	0	0	3	273	This study	hargrave 2019-10-31 12:39:17	LT-AF-Z:LP-DIR-AF	g	53	u	4	273			pmagpy-4.2.31	6.77e-06	3.77e-08	3.23e-08	3.17e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-54	FC1-2a_LP-DIR-AF	FC1-2a	0.5	64.8	75.7	0.004	0	0	0	4	273	This study	hargrave 2019-10-31 12:40:37	LT-AF-Z:LP-DIR-AF	g	54	u	4	273			pmagpy-4.2.31	6.64e-06	3.8100000000000004e-08	3.27e-08	3.25e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-55	FC1-2a_LP-DIR-AF	FC1-2a	0.5	60.5	75.3	0.005	0	0	0	5	273	This study	hargrave 2019-10-31 12:41:56	LT-AF-Z:LP-DIR-AF	g	55	u	4	273			pmagpy-4.2.31	6.4e-06	3.78e-08	3.31e-08	3.43e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-56	FC1-2a_LP-DIR-AF	FC1-2a	0.5	58.1	74.8	0.006	0	0	0	6	273	This study	hargrave 2019-10-31 12:43:16	LT-AF-Z:LP-DIR-AF	g	56	u	4	273			pmagpy-4.2.31	6.12e-06	3.63e-08	3.18e-08	3.3700000000000004e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-57	FC1-2a_LP-DIR-AF	FC1-2a	0.5	56.9	74.6	0.007	0	0	0	7	273	This study	hargrave 2019-10-31 12:44:35	LT-AF-Z:LP-DIR-AF	g	57	u	4	273			pmagpy-4.2.31	5.77e-06	3.48e-08	3e-08	3.15e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-58	FC1-2a_LP-DIR-AF	FC1-2a	0.5	56.6	74	0.008	0	0	0	8	273	This study	hargrave 2019-10-31 12:45:55	LT-AF-Z:LP-DIR-AF	g	58	u	4	273			pmagpy-4.2.31	5.39e-06	3.2799999999999996e-08	2.8199999999999998e-08	2.92e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-59	FC1-2a_LP-DIR-AF	FC1-2a	0.5	57.4	74.2	0.009	0	0	0	9	273	This study	hargrave 2019-10-31 12:47:15	LT-AF-Z:LP-DIR-AF	g	59	u	4	273			pmagpy-4.2.31	5.03e-06	2.99e-08	2.56e-08	2.69e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-60	FC1-2a_LP-DIR-AF	FC1-2a	0.5	57.3	74	0.01	0	0	0	10	273	This study	hargrave 2019-10-31 12:48:34	LT-AF-Z:LP-DIR-AF	g	60	u	4	273			pmagpy-4.2.31	4.69e-06	2.8199999999999998e-08	2.33e-08	2.5099999999999996e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-61	FC1-2a_LP-DIR-AF	FC1-2a	0.5	61.5	74.3	0.012	0	0	0	11	273	This study	hargrave 2019-10-31 12:49:54	LT-AF-Z:LP-DIR-AF	g	61	u	4	273			pmagpy-4.2.31	4.13e-06	2.4e-08	1.95e-08	2.14e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-62	FC1-2a_LP-DIR-AF	FC1-2a	0.5	64.2	73.8	0.014	0	0	0	12	273	This study	hargrave 2019-10-31 12:51:13	LT-AF-Z:LP-DIR-AF	g	62	u	4	273			pmagpy-4.2.31	3.66e-06	2.15e-08	1.74e-08	1.8300000000000002e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-63	FC1-2a_LP-DIR-AF	FC1-2a	0.5	67.1	74.2	0.016	0	0	0	13	273	This study	hargrave 2019-10-31 12:52:33	LT-AF-Z:LP-DIR-AF	g	63	u	4	273			pmagpy-4.2.31	3.29e-06	1.94e-08	1.57e-08	1.6100000000000002e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-64	FC1-2a_LP-DIR-AF	FC1-2a	0.5	73.8	74.3	0.018	0	0	0	14	273	This study	hargrave 2019-10-31 12:53:52	LT-AF-Z:LP-DIR-AF	g	64	u	4	273			pmagpy-4.2.31	2.99e-06	1.72e-08	1.38e-08	1.38e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-65	FC1-2a_LP-DIR-AF	FC1-2a	0.5	74.9	74.1	0.02	0	0	0	15	273	This study	hargrave 2019-10-31 12:55:12	LT-AF-Z:LP-DIR-AF	g	65	u	4	273			pmagpy-4.2.31	2.72e-06	1.56e-08	1.27e-08	1.28e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-66	FC1-2a_LP-DIR-AF	FC1-2a	0.4	81.8	73.9	0.022	0	0	0	16	273	This study	hargrave 2019-10-31 12:56:32	LT-AF-Z:LP-DIR-AF	g	66	u	4	273			pmagpy-4.2.31	2.49e-06	1.3600000000000001e-08	1.1499999999999999e-08	1.08e-08	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-67	FC1-2a_LP-DIR-AF	FC1-2a	0.4	86.0	75	0.024	0	0	0	17	273	This study	hargrave 2019-10-31 12:57:52	LT-AF-Z:LP-DIR-AF	g	67	u	4	273			pmagpy-4.2.31	2.32e-06	1.22e-08	1.01e-08	9.82e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-68	FC1-2a_LP-DIR-AF	FC1-2a	0.4	92.9	73	0.026	0	0	0	18	273	This study	hargrave 2019-10-31 12:59:12	LT-AF-Z:LP-DIR-AF	g	68	u	4	273			pmagpy-4.2.31	2.14e-06	1.1100000000000002e-08	9.45e-09	8e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-69	FC1-2a_LP-DIR-AF	FC1-2a	0.4	93.1	72.5	0.028	0	0	0	19	273	This study	hargrave 2019-10-31 13:00:32	LT-AF-Z:LP-DIR-AF	g	69	u	4	273			pmagpy-4.2.31	1.99e-06	9.55e-09	8.82e-09	7.659999999999999e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-70	FC1-2a_LP-DIR-AF	FC1-2a	0.4	91.7	73.1	0.03	0	0	0	20	273	This study	hargrave 2019-10-31 13:01:52	LT-AF-Z:LP-DIR-AF	g	70	u	4	273			pmagpy-4.2.31	1.87e-06	9.420000000000001e-09	7.780000000000001e-09	7.4e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-71	FC1-2a_LP-DIR-AF	FC1-2a	0.4	97.1	72.9	0.032	0	0	0	21	273	This study	hargrave 2019-10-31 13:03:11	LT-AF-Z:LP-DIR-AF	g	71	u	4	273			pmagpy-4.2.31	1.79e-06	8.11e-09	7.36e-09	6.7900000000000016e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-72	FC1-2a_LP-DIR-AF	FC1-2a	0.4	97.7	72.3	0.034	0	0	0	22	273	This study	hargrave 2019-10-31 13:04:31	LT-AF-Z:LP-DIR-AF	g	72	u	4	273			pmagpy-4.2.31	1.68e-06	7.45e-09	7.249999999999999e-09	6.37e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-73	FC1-2a_LP-DIR-AF	FC1-2a	0.4	104.3	70.6	0.036	0	0	0	23	273	This study	hargrave 2019-10-31 13:05:51	LT-AF-Z:LP-DIR-AF	g	73	u	4	273			pmagpy-4.2.31	1.6e-06	7.1e-09	7.249999999999999e-09	4.9e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-74	FC1-2a_LP-DIR-AF	FC1-2a	0.4	102.0	72	0.038	0	0	0	24	273	This study	hargrave 2019-10-31 13:07:11	LT-AF-Z:LP-DIR-AF	g	74	u	4	273			pmagpy-4.2.31	1.54e-06	7.219999999999999e-09	7.140000000000001e-09	5.5000000000000004e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-75	FC1-2a_LP-DIR-AF	FC1-2a	0.4	107.2	70.9	0.04	0	0	0	25	273	This study	hargrave 2019-10-31 13:08:30	LT-AF-Z:LP-DIR-AF	g	75	u	4	273			pmagpy-4.2.31	1.47e-06	6.34e-09	6.19e-09	4.96e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-76	FC1-2a_LP-DIR-AF	FC1-2a	0.4	106.1	70.9	0.042	0	0	0	26	273	This study	hargrave 2019-10-31 13:09:50	LT-AF-Z:LP-DIR-AF	g	76	u	4	273			pmagpy-4.2.31	1.42e-06	5.620000000000001e-09	6.609999999999999e-09	4.56e-09	FC1-2	FC1	North
FC1-2a_LP-DIR-AF-77	FC1-2a_LP-DIR-AF	FC1-2a	0.4	112.1	71.2	0.044	0	0	0	27	273	This study	hargrave 2019-10-31 13:11:10	LT-AF-Z:LP-DIR-AF	g	77	u	4	273			pmagpy-4.2.31	1.34e-06	5.0900000000000004e-09	6.609999999999999e-09	4.220000000000001e-09	FC1-2	FC1	North
